feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
MLL3	8.27015246105163e-05	0.0101627830804638	1208	2.84116113866007	0.0421052631578947	0.264150943396226	0.0205191225443359	0.264150943396226	UCEC
MGA	0.00066215697916761	0.0115195847814777	1208	1.55770042538646	0.0526315789473684	0.245283018867925	0.0640660382041103	0.245283018867925	UCEC
MTOR	0.00436464473877909	0.0142748445893836	1208	1.22197504753125	0.0631578947368421	0.226415094339623	0.0793917258712084	0.226415094339623	UCEC
XIRP2	0.0109188685107392	0.0204827867114455	1208	1.09703181882915	0.0631578947368421	0.207547169811321	0.080408758312252	0.207547169811321	UCEC
FAT2	0.0051353212250598	0.0157896079406802	1208	1.38143660014931	0.0526315789473684	0.188679245283019	0.0551978455319243	0.188679245283019	UCEC
TRRAP	0.020525747099301	0.0294254306138936	1208	1.02287744888012	0.0736842105263158	0.188679245283019	0.0771658542243816	0.188679245283019	UCEC
SI	0.00337556055256995	0.0135749612254866	1208	1.51329848962551	0.0526315789473684	0.188679245283019	0.0487109775904006	0.188679245283019	UCEC
MUC4	0.0176518407655278	0.0263110924806988	1208	1.05871041345634	0.0631578947368421	0.188679245283019	0.0746524926389664	0.188679245283019	UCEC
FAM135B	0.00951566325545461	0.0182928335610584	1208	1.12759160949966	0.0631578947368421	0.207547169811321	0.0781778496208957	0.207547169811321	UCEC
SACS	0.000109566386676525	0.0101627830804638	1208	1.94736945384235	0.0631578947368421	0.264150943396226	0.0487128191930194	0.264150943396226	UCEC
DSP	0.000138974839252646	0.0101627830804638	1208	2.21363801508409	0.0315789473684211	0.245283018867925	0.0343046296783395	0.245283018867925	UCEC
DNAH8	0.000780758717916556	0.0115195847814777	1208	1.51630452273511	0.0526315789473684	0.245283018867925	0.0665934504411637	0.245283018867925	UCEC
CEP290	0.000668853204652691	0.0115195847814777	1208	1.9866975106616	0.0315789473684211	0.207547169811321	0.0346741300516751	0.207547169811321	UCEC
EYS	0.00152868226470413	0.0120026830416687	1208	1.84739547988944	0.0315789473684211	0.188679245283019	0.0353655633219968	0.188679245283019	UCEC
KALRN	0.000421652416330616	0.0108908492010707	1208	1.89758579109934	0.0421052631578947	0.226415094339623	0.0420373121353207	0.226415094339623	UCEC
DCHS1	0.011178804179436	0.0204827867114455	1208	1.17075915088488	0.0736842105263158	0.188679245283019	0.0672717082004503	0.188679245283019	UCEC
MYO3A	0.00351726297137528	0.0135749612254866	1208	1.36605852648934	0.0526315789473684	0.207547169811321	0.06263004773197	0.207547169811321	UCEC
VPS13B	0.00030455043004278	0.0101627830804638	1208	2.09953353084087	0.0315789473684211	0.226415094339623	0.0346163675624592	0.226415094339623	UCEC
CNTNAP5	0.00159670826653175	0.0120026830416687	1208	1.59626376228117	0.0526315789473684	0.207547169811321	0.0504005532573227	0.207547169811321	UCEC
ODZ3	0.0211839695596184	0.0302256638381335	1208	1.01543642977106	0.0631578947368421	0.188679245283019	0.0776974087444609	0.188679245283019	UCEC
